PRVDR_NUM_MOD,PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,CITY_NAME,FAC_NAME,STATE_CD,ST_ADR,PHNE_NUM,PGM_TRMNTN_CD,ZIP_CD,FIPS_CNTY_CD,BED_CNT,FAX_PHNE_NUM,MDCD_MDCR_PRTCPTG_PRVDR_SW,MLT_FAC_ORG_NAME,MLT_OWND_FAC_ORG_SW,DCTD_ER_SRVC_CD,SHCK_TRMA_SRVC_CD,EMPLEE_CNT,URGNT_CARE_SRVC_CD,PHYSN_CNTRCTR_SW,LAB_SRVC_CD,DGNSTC_XRAY_ONST_NRSDNT_SW,PED_SRVC_CD,PHRMCY_SRVC_CD,PED_ICU_SRVC_CD,LATITUDE,LONGITUDE
'364029',4,1,WILLOUGHBY,WINDSOR LAURELWOOD CENTER FOR BEHAVORIAL MEDICINE,OH,35900 EUCLID AVENUE,4409533000,0,44094,85,160,4409533938,Y,,,0,0,,0,,,,0,2,0,41.632956,-81.411951
'364031',4,1,MASSILLON,HEARTLAND BEHAVIORAL HEALTHCARE,OH,3000 ERIE SW,3308333135,0,44648,151,212,,Y,,,2,0,,0,,,,0,1,0,40.796724,-81.521509
'364035',4,1,CINCINNATI,SUMMIT BEHAVIORAL HEALTHCARE,OH,1101 SUMMIT ROAD,5139483600,0,45237,61,291,5139483080,Y,,,0,0,,0,,,,0,0,0,39.194558,-84.47371
'364036',4,1,MAUMEE,ARROWHEAD BEHAVIORAL HEALTH,OH,1725 TIMBER LINE ROAD,4198919333,0,43537,95,42,4198919330,Y,,,0,0,,0,,,,0,2,0,41.562829,-83.653824
'364038',4,1,YOUNGSTOWN,BELMONT PINES HOSPITAL,OH,615 CHURCHILL-HUBBARD RD,3307592700,0,44505,99,46,3307592776,Y,,,0,0,,0,,,,0,2,0,41.09978,-80.649519
'364040',4,1,SPRINGFIELD,MENTAL HEALTH SERVICES FOR CLARK AND MADISON COS,OH,474 NORTH YELLOW SPRINGS STREET,9373999500,0,45504,23,26,9373992701,Y,,,0,0,,0,,,,0,0,0,39.931256,-83.818652
'364041',4,1,COLUMBUS,OHIO HOSPITAL FOR PSYCHIATRY,OH,880 GREENLAWN AVENUE,6144499664,0,43223,49,78,6144447919,Y,,,0,0,,0,,,,0,2,0,39.939397,-82.997588
'364042',4,1,DENNISON,TEN LAKES CENTER LLC,OH,819 NORTH FIRST STREET 3RD FLOOR,7409227499,0,44621,157,14,7409225181,Y,,,0,0,,0,,,,0,0,0,40.393399,-81.333721
'364044',4,1,MASON,LINDNER CENTER OF HOPE,OH,4075 OLD WESTERN ROW ROAD,5135364673,0,45040,165,32,5135360309,Y,,,0,0,,0,,,,0,2,0,39.336722,-84.294223
'364045',4,1,COLUMBUS,POMEGRANATE HEALTH SYSTEMS OF COLUMBUS,OH,765 PIERCE DRIVE,6145311758,0,43223,49,10,8886799808,Y,,,0,0,,0,,,,0,2,0,39.946989,-83.018957
'364046',4,1,CINCINNATI,BRIDGEWELL HOSPITAL OF CINCINNATI,OH,5500 VERULAM STREET,5135316444,0,45213,61,24,5135319444,Y,,,0,0,,0,,,,0,2,0,39.101454,-84.51246
'364047',4,1,MIDDLE POINT,RIDGEVIEW HOSPITAL,OH,17872 LINCOLN HIGHWAY,4199682950,0,45863,161,20,4199682956,Y,,,2,0,,0,,,,0,2,0,40.855605,-84.447175
'364048',4,1,DAYTON,HAVEN BEHAVIORAL SENIOR CARE OF DAYTON,OH,ONE ELIZABETH PLACE E3 SUITE A,6152509500,0,45417,113,32,6152509515,Y,,,0,0,,0,,,,0,2,0,39.758948,-84.191607
'364049',4,1,DUBLIN,DUBLIN SPRINGS,OH,7625 HOSPITAL DRIVE,6147171800,0,43016,49,48,6147171801,Y,,,0,0,,0,,,,0,2,0,40.102197,-83.161896
'364050',4,1,DAYTON,ACCESS HOSPITAL DAYTON LLC,OH,2611 WAYNE AVENUE,6143677700,0,45420,113,110,6143174689,Y,,,0,0,,0,,,,0,2,0,39.739163,-84.155908
'364051',4,1,WEST CHESTER,BECKETT SPRINGS,OH,8614 SHEPHERD FARM DRIVE,5139429500,0,45069,17,48,5139429501,Y,,,0,0,,0,,,,0,2,0,39.330336,-84.408275
'369801',20,1,CLEVELAND,CLEVELAND CLINIC TRANSPLANT CENTER,OH,9500 EUCLID AVENUE,2164442200,0,44106,35,0,2166363333,Y,,,0,0,,0,,,,0,0,0,41.502571,-81.62085
'369803',20,1,COLUMBUS,OHIO STATE UNIVERSITY HOSPITALS,OH,410 WEST 10TH AVENUE,6142938000,0,43210,49,0,6142933535,Y,,,0,0,,0,,,,0,0,0,39.96226,-83.000706
'369804',20,1,CINCINNATI,UNIVERSITY OF CINCINNATI MEDICAL CENTER,OH,234 GOODMAN STREET,5135841000,0,45267,61,0,5135840526,Y,,,0,0,,0,,,,0,0,0,39.136894,-84.503934
'369805',20,1,TOLEDO,UNIVERSITY OF TOLEDO MEDICAL CENTER,OH,3000 ARLINGTON AVE,4193833413,0,43614,95,0,4193833850,Y,,,0,0,,0,,,,0,0,0,41.621362,-83.615671
'369806',20,1,CINCINNATI,CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER,OH,3333 BURNET AVENUE,5136363333,0,45229,61,0,5136367194,Y,,,0,0,,0,,,,0,0,0,39.14102,-84.500494
'369807',20,1,CLEVELAND,UNIVERSITY HOSPITALS CASE MEDICAL CENTER,OH,11100 EUCLID AVENUE,2168447064,0,44106,35,0,2169832053,Y,,,0,0,,0,,,,0,0,0,41.506647,-81.608082
'369810',20,1,COLUMBUS,NATIONWIDE CHILDREN'S HOSPITAL,OH,700 CHILDREN'S DRIVE,6147226592,0,43205,49,0,6147223837,Y,,,0,0,,0,,,,0,0,0,39.95246,-82.979096
'369811',20,1,CINCINNATI,CHRIST HOSPITAL - TRANSPLANT,OH,2139 AUBURN AVENUE 5TH FLOOR,5135852771,0,45219,61,0,5135853300,Y,,,0,0,,0,,,,0,0,0,39.101454,-84.51246
'370001',1,1,TULSA,HILLCREST MEDICAL CENTER,OK,1120 SOUTH UTICA AVENUE,9185791000,0,74104,143,686,9185840840,Y,,,1,0,,0,,,,1,3,0,36.147383,-95.967242
'370002',1,1,WOODWARD,WOODWARD REGIONAL HOSPITAL,OK,900 17TH STREET,5802548492,0,73801,153,87,5802548418,Y,,,0,0,,0,,,,1,1,0,36.437461,-99.400861
'370004',1,1,MIAMI,INTEGRIS BAPTIST REGIONAL HEALTH CENTER,OK,200 SECOND AVENUE SOUTHWEST,9185426611,0,74355,115,117,9185407605,Y,,,3,0,,0,,,,1,1,0,36.874618,-94.877374
'370006',1,1,PONCA CITY,PONCA CITY MEDICAL CENTER,OK,1900 NORTH 14TH STREET,5807653321,0,74601,71,140,5807650379,Y,,,1,0,,0,,,,1,1,0,36.724964,-97.06869
'370007',1,1,SHATTUCK,NEWMAN MEMORIAL HOSPITAL,OK,905 SOUTH MAIN STREET,5809382551,0,73858,45,79,5809382309,Y,,,3,0,,0,,,,1,3,0,36.275873,-99.881232
'370008',1,1,NORMAN,NORMAN REGIONAL HEALTH SYSTEM,OK,901 NORTH PORTER,4053211700,0,73070,27,450,4053071076,Y,,,1,0,,0,,,,1,1,0,35.222572,-97.439482
'370011',1,1,EL RENO,MERCY HOSPITAL EL RENO,OK,2115 PARK VIEW DRIVE,4052622640,0,73036,17,54,,Y,,,1,0,,0,,,,1,1,0,35.532274,-97.955049
'370013',1,1,OKLAHOMA CITY,MERCY HOSPITAL OKLAHOMA CITY INC,OK,4300 WEST MEMORIAL ROAD,4057523754,0,73120,109,369,4057523811,Y,,,1,1,,0,,,,1,1,0,35.608941,-97.600765
'370014',1,1,DURANT,MEDICAL CENTER OF SOUTHEASTERN OKLAHOMA,OK,1800 UNIVERSITY BOULEVARD,4059243080,0,74702,13,148,5809240422,Y,,,1,0,,0,,,,1,2,0,33.993986,-96.370824
'370015',1,1,PRYOR,INTEGRIS MAYES COUNTY MEDICAL CENTER,OK,111 NORTH BAILEY STREET,9188251600,0,74361,97,52,9188246316,Y,,,0,0,,0,,,,1,1,0,36.307596,-95.305268
'370016',1,1,ENID,INTEGRIS BASS BAPTIST HEALTH CENTER,OK,600 SOUTH MONROE,5802332300,0,73701,47,183,5802338802,Y,,,1,0,,1,,,,0,1,0,36.396762,-97.879134
'370018',1,1,BARTLESVILLE,JANE PHILLIPS MEDICAL CENTER,OK,3500 EAST FRANK PHILLIPS BOULEVARD,9183337200,0,74006,147,140,,Y,,,2,1,,0,,,,1,1,0,36.745772,-95.921011
'370019',1,1,ELK CITY,GREAT PLAINS REGIONAL MEDICAL CENTER,OK,1801 WEST 3RD STREET,5802252511,0,73644,9,62,5802259143,Y,,,3,3,,0,,,,0,1,0,35.411716,-99.42081
'370020',1,1,ADA,MERCY HOSPITAL ADA INC,OK,430 NORTH MONTA VISTA,5803322323,0,74820,123,156,5804216060,Y,,,3,0,,0,,,,1,1,0,34.774338,-96.678365
'370022',1,1,ALTUS,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY,OK,1200 EAST PECAN ST,5803795000,0,73523,65,99,5804812345,Y,,,1,0,,0,,,,0,1,0,34.634505,-99.326112
'370023',1,1,DUNCAN,DUNCAN REGIONAL HOSPITAL INC,OK,1407 WHISENANT DRIVE,5802525300,0,73533,137,145,,Y,,,1,0,,0,,,,0,0,0,34.502303,-97.957813
'370025',1,1,MUSKOGEE,EASTAR HEALTH SYSTEM,OK,300 ROCKEFELLER DRIVE,9186825501,0,74401,101,325,9186842552,Y,,,3,0,,0,,,,3,1,1,35.753651,-95.406055
'370026',1,1,ENID,ST MARY'S REGIONAL MEDICAL CENTER,OK,305 SOUTH 5TH STREET,5802336100,0,73701,47,229,5802493790,Y,,,1,0,,0,,,,1,1,0,36.394082,-97.871883
'370028',1,1,OKLAHOMA CITY,INTEGRIS BAPTIST MEDICAL CENTER,OK,3300 NORTHWEST EXPRESSWAY,4059518110,0,73112,109,629,4059493573,Y,,,1,1,,0,,,,1,1,1,35.567613,-97.660205
'370029',1,1,CLINTON,CLINTON REGIONAL HOSPITAL,OK,100 NORTH 30TH STREET,5803232363,0,73601,39,66,5803238369,Y,,,0,0,,0,,,,1,1,0,35.514596,-98.996963
'370030',1,1,BLACKWELL,BLACKWELL REGIONAL HOSPITAL,OK,710 SOUTH 13TH STREET,5803632311,0,74631,71,53,5803632339,Y,,,3,0,,0,,,,1,1,0,36.804477,-97.282821
'370032',1,1,OKLAHOMA CITY,DEACONESS HOSPITAL,OK,5501 NORTH PORTLAND AVENUE,4056046109,0,73112,109,238,4056046153,Y,,,3,0,,1,,,,1,1,0,35.521161,-97.583462
'370034',1,1,MCALESTER,MCALESTER REGIONAL HEALTH CENTER,OK,ONE CLARK BASS BOULEVARD,9184261800,0,74501,121,187,,Y,,,0,0,,0,,,,1,1,0,34.933498,-95.769793
'370036',1,1,HOLLIS,HARMON MEMORIAL HOSPITAL,OK,400 EAST CHESTNUT STREET,5806883363,0,73550,57,31,5806889730,Y,,,3,0,,0,,,,0,3,0,34.691554,-99.913827
'370037',1,1,OKLAHOMA CITY,ST ANTHONY HOSPITAL,OK,1000 NORTH LEE AVENUE,4052727000,0,73101,109,686,4052726592,Y,,,3,0,,1,,,,1,1,0,35.477368,-97.524213
'370039',1,1,CLAREMORE,HILLCREST HOSPITAL CLAREMORE,OK,1202 N MUSKOGEE PLACE,9183412556,0,74017,131,81,9183423330,Y,,,3,0,,0,,,,1,3,0,36.321973,-95.605188
'370040',1,1,POTEAU,EASTERN OKLAHOMA MEDICAL CENTER,OK,105 WALL STREET,9186478161,0,74953,79,59,9186353308,Y,,,3,0,,0,,,,0,1,0,35.053709,-94.623558
'370041',1,1,BRISTOW,BRISTOW MEDICAL CENTER,OK,700 W. 7TH STREET,9183672215,0,74010,37,30,9183679190,Y,,,1,0,,1,,,,0,3,0,35.830633,-96.391118
'370047',1,1,ARDMORE,MERCY HOSPITAL ARDMORE INC,OK,1011 FOURTEENTH AVENUE NORTHWEST,5802235400,0,73401,19,190,5802206580,Y,,,1,0,,0,,,,1,1,0,34.174261,-97.143625
'370048',1,1,IDABEL,MCCURTAIN MEMORIAL HOSPITAL,OK,1301 LINCOLN ROAD,5802867623,0,74745,89,91,5802083199,Y,,,1,0,,0,,,,3,1,0,33.880974,-94.812036
'370049',1,1,STILLWATER,STILLWATER MEDICAL CENTER,OK,1323 WEST 6TH STREET,4053721480,0,74076,119,117,4057425631,Y,,,3,0,,0,,,,1,1,0,36.115631,-97.058572
'370051',1,1,FREDERICK,MEMORIAL HOSPITAL & PHYSICIAN GROUP,OK,319 EAST JOSEPHINE,5803357565,0,73542,141,37,5803357329,Y,,,1,0,,0,,,,0,3,0,34.392026,-99.018409
'370054',1,1,CHICKASHA,GRADY MEMORIAL HOSPITAL,OK,2220 IOWA STREET,4052242300,0,73018,51,99,4057792413,Y,,,3,0,,0,,,,1,1,0,35.052565,-97.936433
'370056',1,1,LAWTON,COMANCHE COUNTY MEMORIAL HOSPITAL,OK,3401 WEST GORE BLVD,5803558620,0,73505,31,283,5805855458,Y,,,1,0,,1,,,,1,1,0,34.608685,-98.39033
'370057',1,1,OKMULGEE,MUSCOGEE (CREEK) NATION MEDICAL CENTER,OK,1401 MORRIS DRIVE,9187564233,0,74447,111,66,9187565968,Y,,,3,0,,0,,,,1,1,0,35.610466,-95.953162
'370065',1,1,VINITA,CRAIG GENERAL HOSPITAL,OK,735 NORTH FOREMAN,9182567551,0,74301,35,62,9182567395,Y,,,1,0,,0,,,,1,2,0,36.638694,-95.154134
'370072',1,1,WILBURTON,LATIMER COUNTY GENERAL HOSPITAL,OK,806 STATE HIGHWAY 2 NORTH,9184652391,0,74578,77,33,9184653755,Y,,,1,0,,0,,,,0,3,0,34.91871,-95.309138
'370078',1,1,TULSA,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,OK,744 WEST 9TH STREET,9185991000,0,74127,113,249,9185991750,Y,,,3,3,,0,,,,1,3,0,36.146419,-95.999941
'370080',1,1,ALVA,SHARE MEDICAL CENTER,OK,800 SHARE DRIVE,5803272800,0,73717,151,25,5804303332,Y,,,3,0,,0,,,,0,3,0,36.787043,-98.670189
'370083',1,1,ANTLERS,PUSHMATAHA CTY-TN OF ANTLERS HOSP AUTH,OK,510 EAST MAIN STREET,5802983341,0,74523,127,23,5802985736,Y,,,3,0,,0,,,,0,3,0,34.231655,-95.615392
'370089',1,1,TAHLEQUAH,NORTHEASTERN HEALTH SYSTEM,OK,1400 EAST DOWNING STREET,9184560641,0,74465,21,100,9184568886,Y,,,3,0,,0,,,,1,1,0,35.915382,-94.955328
'370091',1,1,TULSA,SAINT FRANCIS HOSPITAL INC,OK,6161 SOUTH YALE,9184942200,0,74136,143,962,9184942475,Y,,,3,3,,3,,,,3,3,3,36.155681,-95.992911
'370093',1,1,OKLAHOMA CITY,O U MEDICAL CENTER,OK,700 NE 13TH STREET,4052715911,0,73104,109,750,4052716753,Y,,,1,1,,1,,,,1,1,1,35.482262,-97.502757
'370094',1,1,MIDWEST CITY,MIDWEST REGIONAL MEDICAL CENTER,OK,2825 PARKLAWN DRIVE,4056108530,0,73110,109,255,4056101380,Y,,,1,0,,0,,,,1,2,0,35.46683,-97.392765
'370097',1,1,LAWTON,SOUTHWESTERN MEDICAL CENTER,OK,5602 SOUTHWEST LEE BOULEVARD,5805314700,0,73505,31,199,5805314702,Y,,,1,0,,0,,,,1,1,0,34.594272,-98.460973
'370099',1,1,CUSHING,HILLCREST HOSPITAL CUSHING,OK,1027 EAST CHERRY STREET,9182252915,0,74023,119,99,9182256550,Y,,,3,0,,0,,,,1,1,0,35.978836,-96.756589
'370100',1,1,HUGO,CHOCTAW MEMORIAL HOSPITAL,OK,1405 EAST KIRK ROAD,5803179500,0,74743,23,34,5803263541,Y,,,3,0,,0,,,,0,3,0,34.017861,-95.539293
'370103',1,1,SAYRE,SAYRE MEMORIAL HOSPITAL INC,OK,911 HOSPITAL DRIVE,5809285541,0,73662,9,46,5809283523,Y,,,3,0,,0,,,,0,3,0,35.291162,-99.640097
'370106',1,1,OKLAHOMA CITY,INTEGRIS SOUTHWEST MEDICAL CENTER,OK,4401 SOUTH WESTERN AVENUE,4056367000,0,73109,109,389,4056367702,Y,,,0,0,,0,,,,1,1,0,35.420625,-97.530325
'370112',1,1,SALLISAW,SEQUOYAH COUNTY CITY OF SALLISAW HOSPITAL AUTHORIT,OK,213 EAST REDWOOD,9187741100,0,74955,135,41,9187741103,Y,,,3,0,,0,,,,0,1,1,35.463445,-94.788236
'370113',1,1,GROVE,INTEGRIS GROVE HOSPITAL,OK,1001 EAST 18TH STREET,9187862243,0,74344,41,58,9187873643,Y,,,3,0,,0,,,,0,1,0,36.593686,-94.769119
'370114',1,1,TULSA,ST JOHN MEDICAL CENTER INC,OK,1923 SOUTH UTICA AVENUE,9187443606,0,74104,143,703,9187442357,Y,,,1,1,,0,,,,1,1,1,36.134749,-95.967117
'370138',1,1,GUYMON,MEMORIAL HOSPITAL OF TEXAS COUNTY,OK,520 MEDICAL DRIVE,5803386515,0,73942,139,47,,Y,,,3,1,,0,,,,1,1,0,36.690777,-101.47595
'370139',1,1,PERRY,PERRY MEMORIAL HOSPITAL,OK,501 FOURTEENTH STREET,5803363541,0,73077,103,26,5803367209,Y,,,1,0,,0,,,,0,3,0,36.289486,-97.288098
'370149',1,1,SHAWNEE,ST ANTHONY SHAWNEE HOSPITAL,OK,1102 W MACARTHUR,4052732270,0,74804,125,102,4058788101,Y,,,3,0,,1,,,,1,1,0,35.327293,-96.9253
'370153',1,1,HOBART,ELKVIEW GENERAL HOSPITAL,OK,429 WEST ELM STREET,5807263324,0,73651,75,38,5807266041,Y,,,1,0,,0,,,,1,1,0,35.036877,-99.098998
'370156',1,1,PAULS VALLEY,PAULS VALLEY GENERAL HOSPITAL,OK,100 VALLEY DRIVE,4052385501,0,73075,49,64,4052385926,Y,,,3,0,,0,,,,1,3,0,34.740081,-97.222245
'370158',1,1,PURCELL,PURCELL MUNICIPAL HOSPITAL,OK,1500 NORTH GREEN AVENUE,4055276524,0,73080,87,39,4055273529,Y,,,3,0,,0,,,,3,3,0,35.028784,-97.365805
'370166',1,1,WAGONER,WAGONER COMMUNITY HOSPITAL,OK,1200 WEST CHEROKEE STREET,9184855514,0,74467,145,100,9184859994,Y,,,3,0,,0,,,,0,3,0,35.96198,-95.392027
'370169',1,1,EUFAULA,EPIC MEDICAL CENTER,OK,1 HOSPITAL DRIVE,9186892535,0,74432,91,33,9186897285,Y,,,1,0,,0,,,,0,3,0,35.310947,-95.591836
'370170',1,1,LAWTON,USPHS LAWTON INDIAN HOSPITAL,OK,1515 LAWRIE TATUM ROAD,5803545000,0,73507,31,26,5803545105,Y,,,3,2,,0,,,,1,1,0,34.608685,-98.39033
'370171',1,1,TAHLEQUAH,W W HASTINGS INDIAN HOSPITAL,OK,100 S BLISS AVENUE,9184583100,0,74464,21,60,9184583365,Y,,,1,0,,1,,,,1,1,0,35.913944,-94.948977
'370172',1,1,TALIHINA,CHOCTAW NATION HEALTH SERVICES AUTHORITY,OK,1 CHOCTAW WAY,9185677000,0,74571,77,44,,Y,,,1,0,,0,,,,1,1,0,34.751489,-95.048016
'370173',1,1,CLAREMORE,CLAREMORE INDIAN HOSPITAL,OK,101 SOUTH MOORE AVE,9183418430,0,74017,131,60,,Y,,,1,1,,0,,,,1,1,1,36.316803,-95.628322
'370178',1,1,STILWELL,MEMORIAL HOSPITAL,OK,1401 WEST LOCUST,9186963101,0,74960,1,67,9186963388,Y,,,1,0,,0,,,,1,1,0,35.814431,-94.628616
'370180',1,1,ADA,CHICKASAW NATION MEDICAL CENTER,OK,1921 STONECIPHER BLVD,5804363980,0,74820,123,48,5804216267,Y,,,1,0,,1,,,,1,1,0,34.738573,-96.643569
'370183',1,1,HENRYETTA,HILLCREST HOSPITAL HENRYETTA,OK,2401 W MAIN DEWEY BARTLETT AND MAIN,9186151100,0,74437,111,41,9186501391,Y,,,3,0,,0,,,,0,3,0,35.439826,-95.981943
'370190',1,1,TULSA,SOUTHWESTERN REGIONAL MEDICAL CENTER,OK,10109 EAST 79TH STREET SOUTH,9182865000,0,74133,143,40,9182495866,Y,,,1,0,,0,,,,0,1,0,36.04915,-95.927378
'370192',1,1,OKLAHOMA CITY,NORTHWEST SURGICAL HOSPITAL,OK,9204 NORTH MAY AVENUE,4048481918,0,73120,109,9,4058487537,Y,,,3,0,,0,,,,0,1,0,35.609543,-97.567223
'370199',1,1,OKLAHOMA CITY,LAKESIDE WOMEN'S HOSPITAL A MEMBER OF INTEGRIS HE,OK,11200 NORTH PORTLAND AVENUE,4059361500,0,73120,109,23,4059361584,Y,,,3,0,,0,,,,0,1,0,35.584962,-97.582852
'370201',1,1,OKLAHOMA CITY,SURGICAL HOSPITAL OF OKLAHOMA,OK,100 SOUTHEAST 59TH STREET,4056349300,0,73129,109,12,4056167049,Y,,,3,0,,0,,,,0,3,0,35.406133,-97.509972
'370202',1,1,TULSA,HILLCREST HOSPITAL SOUTH,OK,8801 SOUTH 101ST EAST AVENUE,9182944000,0,74133,143,180,9182944809,Y,,,0,0,,0,,,,0,1,0,36.065189,-95.864406
'370203',1,1,OKLAHOMA CITY,COMMUNITY HOSPITAL LLC,OK,3100 SOUTHWEST 89TH STREET,4056028100,0,73159,109,49,4056028158,Y,,,3,0,,0,,,,0,1,0,35.377029,-97.570267
'370206',1,1,OKLAHOMA CITY,OKLAHOMA SPINE HOSPITAL,OK,14101 PARKWAY COMMONS DRIVE,4057492700,0,73134,109,25,4057492783,Y,,,1,0,,0,,,,0,1,0,35.613704,-97.582319
'370210',1,1,TULSA,OKLAHOMA SURGICAL HOSPITAL LLC,OK,2408 EAST 81ST STREET SUITE 300,9184775000,0,74137,143,76,9184775995,Y,,,1,0,,0,,,,1,1,0,36.155681,-95.992911
'370211',1,1,YUKON,INTEGRIS CANADIAN VALLEY  HOSPITAL,OK,1201 HEALTH CENTER PARKWAY,4057176800,0,73099,17,75,4057177964,Y,,,0,0,,0,,,,0,1,0,35.514358,-97.773291
'370212',1,1,OKLAHOMA CITY,OKLAHOMA CENTER FOR ORTHOPAEDIC & MULTI-SP,OK,8100 SOUTH WALKER BLDG C,4056026500,0,73139,27,10,4056068976,Y,,,2,0,,0,,,,0,1,0,35.472989,-97.517054
'370214',1,1,LINDSAY,LINDSAY MUNICIPAL HOSPITAL,OK,1305 W CHEROKEE STREET - HIGHWAY 19 WEST,4057561404,0,73052,49,26,4057561476,Y,,,1,0,,0,,,,0,3,0,34.834796,-97.602532
'370215',1,1,OKLAHOMA CITY,OKLAHOMA HEART HOSPITAL,OK,4050 WEST MEMORIAL ROAD,4056083200,0,73120,109,99,4056081493,Y,,,3,0,,0,,,,0,1,0,35.609036,-97.595372
'370216',1,1,TULSA,TULSA SPINE & SPECIALTY HOSPITAL,OK,6901 SOUTH OLYMPIA AVENUE,9183885701,0,74132,143,38,9183882734,Y,,,3,0,,0,,,,0,1,0,36.061172,-96.004087
'370218',1,1,TULSA,SAINT FRANCIS HOSPITAL SOUTH LLC,OK,10501 EAST 91ST STREET SOUTH,9183076000,0,74133,143,96,9183076011,Y,,,1,1,,1,,,,0,1,0,36.031863,-95.952118
'370220',1,1,OKLAHOMA CITY,ONECORE HEALTH,OK,1044 SW 44TH SUITE 350,4056313085,0,73109,109,8,4056162676,Y,,,3,0,,3,,,,3,3,0,35.472989,-97.517054
'370222',1,1,OKLAHOMA CITY,MCBRIDE CLINIC ORTHOPEDIC HOSPITAL LLC,OK,9600 NORTH BROADWAY EXTENSION,4054862100,0,73114,109,75,4054862144,Y,,,1,0,,0,,,,0,1,0,35.579197,-97.512618
'370225',1,1,EDMOND,SUMMIT MEDICAL CENTER,OK,1800 SOUTH RENAISSANCE BOULEVARD,4053592400,0,73013,109,15,4057159185,Y,,,1,0,,0,,,,1,2,0,35.657137,-97.464904
'370227',1,1,OWASSO,ST JOHN OWASSO,OK,12451 EAST 100TH STREET NORTH,9182745100,0,74055,143,36,9182745999,Y,,,1,0,,0,,,,1,1,0,36.29846,-95.834695
'370228',1,1,OWASSO,BAILEY MEDICAL CENTER LLC,OK,10502 NORTH 110TH EAST AVENUE,9183768000,0,74055,143,83,9183768549,Y,,,1,0,,0,,,,1,3,0,36.312961,-95.851498
'370229',1,1,SEMINOLE,INTEGRIS SEMINOLE MEDICAL CENTER,OK,2401 WRANGLER BOULEVARD,4053034000,0,74868,133,32,4053034150,Y,,,3,0,,0,,,,1,0,0,35.22452,-96.670573
'370233',1,1,TULSA,PINNACLE SPECIALTY HOSPITAL,OK,2408 EAST 81ST STREET SUITE 600,9183922780,0,74137,143,4,9183922782,Y,,,1,0,,0,,,,0,1,0,36.155681,-95.992911
'370234',1,1,OKLAHOMA CITY,OKLAHOMA HEART HOSPITAL SOUTH,OK,5200 EAST I-240 SERVICE ROAD,4056286000,0,73135,109,46,4056081585,Y,,,3,0,,0,,,,0,1,0,35.472989,-97.517054
'370235',1,1,BROKEN ARROW,ST JOHN BROKEN ARROW,OK,1000 WEST BOISE CIRCLE,9189948199,0,74012,143,44,9189948199,Y,,,1,0,,0,,,,0,1,0,36.052599,-95.790819
'370236',1,1,EDMOND,INTEGRIS HEALTH EDMOND,OK,4801 INTEGRIS PARKWAY,4056573000,0,73034,109,40,4054710003,Y,,,1,1,,0,,,,0,1,0,35.657137,-97.464904
'371300',11,1,ATOKA,ATOKA COUNTY MEDICAL CENTER,OK,1200 WEST LIBERTY ROAD,5808893333,0,74525,5,25,5808898779,Y,,,3,0,,0,,,,1,3,0,34.394181,-96.145498
'371301',11,1,PRAGUE,PRAGUE COMMUNITY HOSPITAL,OK,1322 KLABZUBA AVENUE,4055674922,0,74864,81,25,4055674290,Y,,,1,0,,0,,,,0,3,0,35.490103,-96.684458
'371302',11,1,WATONGA,MERCY HOSPITAL WATONGA,OK,500 NORTH CLARENCE NASH BOULEVARD,5806237211,0,73772,11,25,5806237206,Y,,,1,0,,0,,,,1,3,0,35.848997,-98.419159
'371303',11,1,CHEYENNE,ROGER MILLS MEMORIAL HOSPITAL,OK,501 SOUTH L L MALES AVENUE,5804973336,0,73628,129,15,5804972124,Y,,,1,0,,0,,,,0,3,0,35.613937,-99.671494
'371304',11,1,TISHOMINGO,MERCY HOSPITAL TISHOMINGO INC,OK,1000 SOUTH BYRD,5803712327,0,73460,69,25,5803712889,Y,,,1,0,,0,,,,1,3,0,34.236206,-96.678613
'371305',11,1,NOWATA,JANE PHILLIPS NOWATA HEALTH CENTER,OK,237 SOUTH LOCUST STREET,9182733102,0,74048,105,25,9182731529,Y,,,1,0,,0,,,,0,3,0,36.696129,-95.63041
'371306',11,1,MARIETTA,MERCY HEALTH LOVE COUNTY,OK,300 WANDA STREET,5802763347,0,73448,85,25,5802762182,Y,,,1,0,,0,,,,0,3,0,33.942485,-97.130789
'371307',11,1,BOISE CITY,CIMARRON MEMORIAL HOSPITAL,OK,100 SOUTH ELLIS,5805442501,0,73933,25,25,5805443200,Y,,,1,0,,0,,,,0,3,0,36.724677,-102.517529
'371309',11,1,PAWHUSKA,PAWHUSKA HOSPITAL INC,OK,1101 EAST 15TH STREET,9182873232,0,74056,113,25,9182875161,Y,,,3,0,,0,,,,0,3,0,36.672897,-96.326054
'371310',11,1,HEALDTON,MERCY HOSPITAL HEALDTON INC,OK,3462 HOSPITAL RD,5802290701,0,73438,19,22,,Y,,,1,0,,0,,,,1,1,0,34.233148,-97.487802
'371311',11,1,WAURIKA,JEFFERSON COUNTY HOSPITAL,OK,INTERSECTION HYWS 81 & 70,5802282344,0,73573,67,25,5082283410,Y,,,1,0,,0,,,,0,3,0,34.167037,-97.997536
