PRVDR_NUM_MOD,PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,CITY_NAME,FAC_NAME,STATE_CD,ST_ADR,PHNE_NUM,PGM_TRMNTN_CD,ZIP_CD,FIPS_CNTY_CD,BED_CNT,FAX_PHNE_NUM,MDCD_MDCR_PRTCPTG_PRVDR_SW,MLT_FAC_ORG_NAME,MLT_OWND_FAC_ORG_SW,DCTD_ER_SRVC_CD,SHCK_TRMA_SRVC_CD,EMPLEE_CNT,URGNT_CARE_SRVC_CD,PHYSN_CNTRCTR_SW,LAB_SRVC_CD,DGNSTC_XRAY_ONST_NRSDNT_SW,PED_SRVC_CD,PHRMCY_SRVC_CD,PED_ICU_SRVC_CD,LATITUDE,LONGITUDE
'390003',1,1,BLOOMSBURG,GEISINGER - BLOOMSBURG HOSPITAL,PA,549 EAST FAIR STREET,5703872100,0,17815,37,72,5703872444,Y,,,1,0,,1,,,,0,1,0,41.008596,-76.453122
'314019',4,1,WYCKOFF,RAMAPO RIDGE PSYCH HOSP,NJ,301 SICOMAC AVE,2018485805,0,7481,3,58,2018975181,Y,,,0,0,,0,,,,0,2,0,41.00954,-74.17292
'390016',1,1,NEW CASTLE,JAMESON MEMORIAL HOSPITAL,PA,1211 WILMINGTON AVENUE,7246589001,0,16105,73,175,7246564241,Y,,,3,0,,0,,,,1,1,0,41.013002,-80.350928
'333030',5,1,WHITE PLAINS,WINIFRED MASTERSON BURKE REHABILITATION HOSPITAL,NY,785 MAMARONECK AVENUE,9145972232,0,10605,119,150,,Y,,,0,0,,0,,,,1,1,0,41.014658,-73.755912
'360019',1,1,BARBERTON,SUMMA BARBERTON HOSPITAL,OH,155 5TH STREET N E,3306153000,0,44203,153,270,3306153033,Y,,,3,0,,0,,,,1,1,0,41.014693,-81.589749
'360352',1,1,YOUNGSTOWN,SURGICAL HOSPITAL AT SOUTHWOODS,OH,7630 SOUTHERN BLVD,3307581954,0,44512,99,36,3307583254,Y,,,0,0,,0,,,,0,2,0,41.015822,-80.653521
'360095',1,1,FINDLAY,BLANCHARD VALLEY HOSPITAL,OH,1900 SOUTH MAIN STREET,4194234500,0,45840,63,239,4194235399,Y,,,3,0,,0,,,,1,1,0,41.017243,-83.650341
'330304',1,1,WHITE PLAINS,WHITE PLAINS HOSPITAL CENTER,NY,41 EAST POST R0AD,9146810600,0,10601,119,240,,Y,,,1,0,,0,,,,1,1,0,41.026368,-73.769669
'161348',11,1,OSCEOLA,CLARKE COUNTY HOSPITAL,IA,800 S FILLMORE ST,6413422184,0,50213,39,25,6413425331,Y,,,3,0,,0,,,,0,3,0,41.026689,-93.767528
'161341',11,1,CHARITON,LUCAS COUNTY HEALTH CENTER,IA,1200 NORTH 7TH STREET,6417743000,0,50049,117,25,6417743233,Y,,,3,0,,0,,,,1,1,0,41.027763,-93.303421
'160089',1,1,OTTUMWA,OTTUMWA REGIONAL HEALTH CENTER,IA,1001 E PENNSYLVANIA,6416827511,0,52501,179,235,6416842324,Y,,,1,0,,0,,,,1,3,0,41.027974,-92.385291
'281338',11,1,ST PAUL,HOWARD COUNTY MEDICAL CENTER,NE,"P O BOX 406, 1113 SHERMAN ST",3087544421,0,68873,93,25,3087544429,Y,,,1,1,,0,,,,0,3,0,41.032478,-98.912641
'070018',1,1,GREENWICH,GREENWICH HOSPITAL ASSOCIATION,CT,5 PERRYRIDGE RD,2038633000,0,6830,1,206,,Y,,,1,0,,0,,,,1,1,0,41.034956,-73.629369
'363032',5,1,BOARDMAN,GREENBRIAR REHABILITATION HOSPITAL,OH,"8064 SOUTH AVENUE, SUITE ONE",3309656432,0,44512,99,29,3309656438,Y,,,0,0,,0,,,,0,3,0,41.035759,-80.657868
'361303',11,1,LODI,LODI COMMUNITY HOSPITAL,OH,225 ELYRIA STREET,3309481222,0,44254,103,20,3339485545,Y,,,1,0,,0,,,,0,2,0,41.037343,-82.014039
'153030',5,1,FORT WAYNE,REHABILITATION HOSPITAL OF FORT WAYNE GENERAL PAR,IN,7970 W JEFFERSON BLVD,2604356100,0,46804,3,36,2604326128,Y,,,0,0,,0,,,,0,2,0,41.039114,-85.243554
'159801',20,1,FORT WAYNE,LUTHERAN HOSPITAL OF INDIANA TH,IN,7950 W JEFFERSON BLVD,2604357101,0,46804,3,0,2604357632,Y,,,,,,,,,,,,,41.039206,-85.243363
'150168',1,1,FORT WAYNE,THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,IN,7952 W JEFFERSON BLVD,2604352999,0,46804,3,44,2604352557,Y,,,0,0,,0,,,,0,2,0,41.039239,-85.243433
'361310',11,1,WILLARD,MERCY WILLARD HOSPITAL,OH,1100 NEAL ZICK ROAD,4199645000,0,44890,77,15,4199359506,Y,,,3,0,,0,,,,1,1,0,41.042145,-82.681724
'334015',4,1,ORANGEBURG,ROCKLAND PSYCH CTR,NY,140 OLD ORANGEBURG RD,8453591000,0,10962,87,503,,Y,,,0,0,,0,,,,0,1,0,41.044599,-73.968699
'390072',1,1,BERWICK,BERWICK HOSPITAL CENTER,PA,701 EAST 16TH STREET,5707595000,0,18603,37,130,5707593473,Y,,,1,0,,0,,,,1,1,0,41.05453,-76.23327
'070006',1,1,STAMFORD,STAMFORD HOSPITAL,CT,30 SHELBURNE ROAD,2032761000,0,6904,1,305,,Y,,,3,1,,3,,,,1,1,0,41.054769,-73.553813
'310028',1,1,NEWTON,NEWTON MEDICAL CENTER,NJ,175 HIGH ST,9735798300,0,7860,37,148,,Y,,,1,0,,1,,,,1,1,0,41.056887,-74.76003
'151305',11,1,WINAMAC,PULASKI MEMORIAL HOSPITAL,IN,616 E 13TH ST,5749462100,0,46996,131,25,5749462134,Y,,,1,0,,0,,,,1,2,0,41.057719,-86.604956
'390330',1,1,BARTONSVILLE,ST LUKE'S HOSPITAL - MONROE CAMPUS,PA,100 ST LUKES LANE,2722120200,0,18321,89,72,2722120201,Y,,,1,0,,0,,,,0,1,0,41.057738,-75.076707
'390278',1,1,EAGLEVILLE,EAGLEVILLE HOSPITAL,PA,100 EAGLEVILLE RD,2155396000,0,19408,91,83,,Y,,,0,0,,0,,,,0,2,0,41.058477,-77.595569
'152016',2,1,FORT WAYNE,SELECT SPECIALTY HOSPITAL-FORT WAYNE,IN,700 BROADWAY 7TH FL E,2604253840,0,46802,3,32,2604253812,Y,,,2,0,,0,,,,0,1,0,41.064118,-85.152352
'150021',1,1,FORT WAYNE,PARKVIEW REGIONAL MEDICAL CENTER,IN,11109 PARKVIEW PLAZA DRIVE,2602661000,0,46845,3,600,2602661010,Y,,,1,1,,2,,,,1,1,1,41.069299,-85.150938
'150167',1,1,FORT WAYNE,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC,IN,11130 PARKVIEW CIRCLE DR,2606724050,0,46845,3,49,2606724859,Y,,,2,0,,0,,,,0,2,0,41.069299,-85.150938
'161365',11,1,CRESTON,GREATER REGIONAL MEDICAL CENTER,IA,1700 WEST TOWNLINE ROAD,6417827091,0,50801,175,25,6417823866,Y,,,3,1,,0,,,,2,1,0,41.070924,-94.337198
'360027',1,1,AKRON,AKRON GENERAL MEDICAL CENTER,OH,400 WABASH AVENUE,3303446000,0,44307,153,511,3303764835,Y,,,3,1,,0,,,,0,1,0,41.077875,-81.531441
'363035',5,1,AKRON,SUMMA REHAB HOSPITAL,OH,29 NORTH ADAMS STREET,3305727300,0,44304,153,60,3305727310,Y,,,0,0,,0,,,,0,2,0,41.078602,-81.498469
'150047',1,1,FORT WAYNE,ST JOSEPH HOSPITAL,IN,700 BROADWAY,2604253000,0,46802,3,191,2604253222,Y,,,2,0,,0,,,,0,1,0,41.078904,-85.148879
'360020',1,1,AKRON,SUMMA HEALTH SYSTEM,OH,525 EAST MARKET STREET,3303753000,0,44309,153,1093,3303753050,Y,,,3,3,,0,,,,3,1,0,41.078942,-81.501371
'362027',2,1,AKRON,SELECT SPECIALTY HOSPITAL-AKRON,OH,200 EAST MARKET STREET,3307617500,0,44308,153,34,3307617555,Y,,,0,0,,0,,,,0,1,0,41.083463,-81.512586
'363303',6,1,AKRON,AKRON CHILDREN'S HOSPITAL,OH,1 PERKINS SQUARE,3305431000,0,44308,153,253,3305433008,Y,,,1,1,,0,,,,1,1,0,41.085673,-81.51012
'330234',1,1,VALHALLA,WESTCHESTER MEDICAL CENTER,NY,100 WOODS RD,9142857017,0,10595,119,643,,Y,,,1,1,,0,,,,1,1,1,41.086855,-73.803666
'339806',20,1,VALHALLA,WESTCHESTER MEDICAL CENTER T C,NY,100 WOODS RD,9142857017,0,10595,119,0,,Y,,,,,,,,,,,,,41.086855,-73.803666
'330104',1,1,NYACK,NYACK HOSPITAL,NY,160 NORTH MIDLAND AVENUE,8453482000,0,10960,87,375,,Y,,,3,0,,0,,,,1,1,0,41.09065,-73.91791
'154060',4,1,FORT WAYNE,"PARK CENTER, INC",IN,1909 CAREW STREET,2604893543,0,46805,3,16,,Y,,,0,0,,0,,,,0,2,0,41.093103,-85.107947
'152027',2,1,FORT WAYNE,VIBRA HOSPITAL OF FORT WAYNE,IN,2200 RANDALLIA DRIVE 5TH FLOOR,2603992900,0,46805,3,48,2603992958,Y,,,0,0,,0,,,,0,1,0,41.096026,-85.111626
'360351',1,1,AKRON,CRYSTAL CLINIC ORTHOPAEDIC CENTER,OH,444 NORTH MAIN STREET,3306684040,0,44310,153,94,3306669423,Y,,,0,0,,0,,,,1,3,0,41.097639,-81.511848
'330261',1,1,SLEEPY HOLLOW,PHELPS MEMORIAL HOSPITAL ASSN,NY,701 NORTH BROADWAY,9143663000,0,10591,119,235,,Y,,,1,2,,1,,,,1,1,2,41.104656,-73.860505
'281328',11,1,CENTRAL CITY,LITZENBERG MEMORIAL COUNTY HOSPITAL,NE,1715  26TH ST,3089463015,0,68826,121,20,3089462633,Y,,,3,1,,0,,,,0,3,1,41.106577,-98.003566
'070034',1,1,NORWALK,NORWALK HOSPITAL ASSOCIATION,CT,24 STEVENS STREET,2038522000,0,6856,1,328,,Y,,,1,1,,1,,,,1,1,0,41.110377,-73.421225
'330088',1,1,GREENPORT,EASTERN LONG ISLAND HOSPITAL,NY,201 MANOR PLACE,6314771000,0,11944,103,85,6314771746,Y,,,3,0,,0,,,,0,1,0,41.111035,-72.361269
'330158',1,1,SUFFERN,GOOD SAMARITAN HOSPITAL OF SUFFERN,NY,255 LAFAYETTE AVENUE,9143685000,0,10901,87,269,,Y,,,1,1,,0,,,,1,1,0,41.112338,-74.136791
'390086',1,1,DUBOIS,PENN HIGHLANDS DUBOIS,PA,100 HOSPITAL AVENUE,8143712200,0,15801,33,250,8143753488,Y,,,1,3,,0,,,,1,1,0,41.113827,-78.774878
'360064',1,1,YOUNGSTOWN,ST ELIZABETH YOUNGSTOWN HOSPITAL,OH,1044 BELMONT AVENUE,3307467211,0,44501,99,628,3304807974,Y,,,1,1,,1,,,,1,1,2,41.114214,-80.655741
'362024',2,1,YOUNGSTOWN,SELECT SPECIALTY HOSPITAL - YOUNGSTOWN,OH,1044 BELMONT AVE,3308414750,0,44501,99,31,3308414761,Y,,,0,0,,0,,,,0,1,0,41.114214,-80.655741
'280065',1,1,NORTH PLATTE,GREAT PLAINS HEALTH,NE,601 WEST LEOTA ST,3086968000,0,69101,111,116,3086967199,Y,,,1,0,,0,,,,1,1,1,41.120756,-100.768522
'140155',1,1,KANKAKEE,PRESENCE ST MARYS HOSPITAL,IL,500 W COURT ST,8159372490,0,60901,91,170,,Y,,,1,3,,0,,,,1,1,0,41.121175,-87.871763
'140186',1,1,KANKAKEE,RIVERSIDE MEDICAL CENTER,IL,350 N WALL ST,8159331671,0,60901,91,341,,Y,,,3,1,,0,,,,1,1,0,41.124636,-87.88288
'360150',1,1,CUYAHOGA FALLS,SUMMA WESTERN RESERVE HOSPITAL,OH,1900 23RD STREET,3309717000,0,44223,153,258,3309717277,Y,,,1,0,,1,,,,1,1,0,41.13294,-81.509889
'360241',1,1,CUYAHOGA FALLS,EDWIN SHAW REHAB INSTITUTE,OH,330 BROADWAY EAST,3304360910,0,44221,153,160,3304360925,Y,,,0,0,,0,,,,0,1,0,41.13359,-81.477688
'360141',1,1,YOUNGSTOWN,NORTHSIDE MEDICAL CENTER,OH,500 GYPSY LANE,3308841003,0,44501,99,398,3308845735,Y,,,3,0,,0,,,,0,1,0,41.133626,-80.659217
'361300',11,1,PAULDING,PAULDING COUNTY HOSPITAL,OH,1035 WEST WAYNE ST.,4193994080,0,45879,125,25,,Y,,,3,0,,1,,,,0,1,0,41.135202,-84.601878
'280105',1,1,PAPILLION,CHI HEALTH MIDLANDS,NE,11111 SOUTH 84TH ST,4025933000,0,68046,153,131,4025933117,Y,,,3,0,,0,,,,0,1,0,41.138484,-96.04293
'281314',11,1,OSCEOLA,ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER,NE,"P O BOX 428, 531 BEEBE ST",4027472031,0,68651,143,21,4027471405,Y,,,3,3,,0,,,,3,3,0,41.14835,-97.522289
'281355',11,1,OGALLALA,OGALLALA COMMUNITY HOSPITAL,NE,2601 NORTH SPRUCE ST,3082844011,0,69153,101,18,3082847262,Y,,,3,3,,0,,,,1,1,0,41.150852,-101.720371
'332014',2,1,POMONA,SUMMIT PARK HOSPITAL - ROCKLAND COUNTY INFIRMARY,NY,SANATORIUM ROAD,9143642700,0,10970,87,108,,Y,,,0,0,,0,,,,0,3,0,41.156455,-74.043272
'391312',11,1,BROOKVILLE,PENN HIGHLANDS BROOKVILLE,PA,100 HOSPITAL ROAD,8148492312,0,15825,65,35,8148494841,Y,,,1,0,,0,,,,1,1,0,41.157241,-79.091411
'390081',1,1,DREXEL HILL,DELAWARE COUNTY MEMORIAL HOSPITAL,PA,501 NORTH LANSDOWNE AVE,2152848100,0,19026,45,247,,Y,,,1,0,,0,,,,0,1,0,41.1584,-75.388498
'463027',5,1,SOUTH OGDEN,NORTHERN UTAH REHABILITATION HOSPITAL,UT,5825 HARRISON BOULEVARD,8014755254,0,84403,57,40,8014755259,Y,,,1,0,,0,,,,0,1,0,41.158482,-111.939813
'150101',1,1,COLUMBIA CITY,PARKVIEW WHITLEY HOSPITAL,IN,1260 E SR 205,2602489301,0,46725,183,30,2602489107,Y,,,1,0,,0,,,,1,1,0,41.160226,-85.466952
'460005',1,1,OGDEN,OGDEN REGIONAL MEDICAL CENTER,UT,5475 SOUTH 500 EAST,8014792111,0,84405,57,227,8014792007,Y,,,1,0,,0,,,,1,1,0,41.161591,-111.968613
'364038',4,1,YOUNGSTOWN,BELMONT PINES HOSPITAL,OH,615 CHURCHILL-HUBBARD RD,3307592700,0,44505,99,46,3307592776,Y,,,0,0,,0,,,,0,2,0,41.162321,-80.65633
'361318',11,1,FOSTORIA,FOSTORIA COMMUNITY HOSPITAL,OH,501 VAN BUREN STREET,4194357734,0,44830,147,15,4194366603,Y,,,3,0,,0,,,,1,2,0,41.163415,-83.423602
'074014',4,1,NEW CANAAN,SILVER HILL HOSPITAL INC,CT,208 VALLEY ROAD,2039663561,0,6840,1,129,,Y,,,0,0,,0,,,,0,2,0,41.165768,-73.468958
'334059',4,1,OSSINING,STONEY LODGE HOSPITAL,NY,40 CROTON DAM ROAD,9149417400,0,10562,119,66,,Y,,,0,0,,0,,,,0,1,0,41.176475,-73.849001
'150150',1,1,FORT WAYNE,DUPONT HOSPITAL LLC,IN,2520 E DUPONT RD,2604163000,0,46825,3,131,2604163300,Y,,,1,0,,0,,,,1,1,0,41.178586,-85.109741
'460004',1,1,OGDEN,MCKAY DEE HOSPITAL,UT,4401 HARRISON BOULEVARD,8013872800,0,84403,57,304,8013873725,Y,,,1,1,,1,,,,1,1,0,41.183293,-111.949167
'074012',4,1,BRIDGEPORT,SOUTHWEST CONNECTICUT MENTAL HEALTH,CT,1635 CENTRAL AVE,2035796646,0,6610,1,62,,Y,,,0,0,,0,,,,0,1,0,41.18954,-73.167558
'390093',1,1,CLARION,CLARION HOSPITAL,PA,ONE HOSPITAL DRIVE,8142269500,0,16214,31,82,8142261224,Y,,,3,1,,0,,,,1,1,0,41.19011,-79.396965
'280132',1,1,BELLEVUE,BELLEVUE MEDICAL CENTER,NE,2500 BELLEVUE MEDICAL CENTER DR,4027633600,0,68123,153,91,4027633619,Y,,,3,1,,0,,,,1,1,0,41.190934,-95.93346
'281307',11,1,WAHOO,SAUNDERS MEDICAL CENTER,NE,1760 COUNTY RD J,4024434191,0,68066,155,16,4024431433,Y,,,1,1,,0,,,,0,1,0,41.191539,-96.633827
'330162',1,1,MOUNT KISCO,NORTHERN WESTCHESTER HOSPITAL,NY,400 EAST MAIN STREET,9146661200,0,10549,119,259,,Y,,,3,0,,0,,,,1,1,0,41.196822,-73.724437
'070028',1,1,BRIDGEPORT,ST VINCENT'S MEDICAL CENTER,CT,2800 MAIN ST,2035765551,0,6606,1,397,,Y,,,1,1,,3,,,,1,1,0,41.200517,-73.202756
'391300',11,1,JERSEY SHORE,JERSEY SHORE HOSPITAL,PA,1020 THOMPSON STREET,5703980100,0,17740,81,25,5703984412,Y,,,1,0,,1,,,,0,1,0,41.201561,-77.267948
'154014',4,1,PIERCETON,OTIS R BOWEN CENTER FOR HUMAN SERVICES INC,IN,9 PEQUIGNOT DR,5742677169,0,46562,85,16,5742693995,Y,,,0,0,,0,,,,0,3,0,41.202176,-85.700436
'141304',11,1,ALEDO,"GENESIS MEDICAL CENTER, ALEDO",IL,409 NW 9TH AVENUE,3095825301,0,61231,131,22,,Y,,,3,0,,0,,,,1,1,0,41.205329,-90.758574
'394043',4,1,CLARION,CLARION PSYCHIATRIC CENTER,PA,TWO HOSPITAL DR RD#3 BOX 188,8142269545,0,16214,31,74,8142269622,Y,,,2,0,,0,,,,0,2,0,41.205453,-79.398842
'391301',11,1,MUNCY,MUNCY VALLEY HOSPITAL,PA,215 EAST WATER STREET,5705468282,0,17756,81,20,5705464150,Y,,,3,0,,0,,,,0,1,0,41.208701,-76.776686
'330405',1,1,WEST HAVERSTRAW,HELEN HAYES HOSPITAL,NY,51 NORTH ROUTE 9W,8457864000,0,10993,87,130,,Y,,,0,0,,0,,,,0,2,0,41.214116,-73.985956
'070019',1,1,MILFORD,"MILFORD HOSPITAL, INC",CT,300 SEASIDE AVENUE,2038764000,0,6460,9,106,,Y,,,1,0,,1,,,,0,1,0,41.216517,-73.063988
'141325',11,1,KEWANEE,OSF SAINT LUKES MEDICAL CENTER,IL,1051 WEST SOUTH STREET,3098533361,0,61443,73,25,,Y,,,3,0,,0,,,,1,3,0,41.222097,-89.948588
'360161',1,1,WARREN,ST JOSEPH WARREN HOSPITAL,OH,667 EASTLAND AVE SE,3308414000,0,44481,155,219,3308414019,Y,,,3,1,,3,,,,2,1,0,41.231688,-80.778275
'280129',1,1,OMAHA,NEBRASKA ORTHOPAEDIC HOSPITAL,NE,2808 SOUTH 143RD PLZ,4026091600,0,68144,55,24,4026091020,Y,,,3,0,,0,,,,1,1,0,41.232719,-96.133839
'281305',11,1,KIMBALL,KIMBALL HEALTH SERVICES,NE,505 SOUTH BURG ST,3082351952,0,69145,105,20,3082351955,Y,,,3,3,,0,,,,0,3,0,41.23295,-103.66708
'390211',1,1,SHARON,SHARON REGIONAL HEALTH SYSTEM,PA,740 EAST STATE STREET,7249833800,0,16146,85,220,7249833958,Y,,,1,0,,0,,,,1,1,0,41.233029,-80.493647
'390270',1,1,WILKES BARRE,GEISINGER WYOMING VALLEY MEDICAL CENTER,PA,1000 EAST MOUNTAIN BOULEVARD,5708267300,0,18711,79,276,,Y,,,1,1,,1,,,,1,1,0,41.233107,-75.938783
'360055',1,1,WARREN,TRUMBULL MEMORIAL HOSPITAL,OH,1350 EAST MARKET STREET,3308419011,0,44482,155,346,3308419281,Y,,,2,1,,0,,,,1,1,0,41.23637,-80.799798
'280060',1,1,OMAHA,CHI HLTH CREIGHTON UNIVERSITY MED CTR-BERGAN MERCY,NE,7500 MERCY RD,4023986060,0,68124,55,400,4023986920,Y,,,1,0,,3,,,,1,1,0,41.237905,-96.028715
'282001',2,1,OMAHA,SELECT SPECIALTY HOSPITAL - OMAHA (CENTRAL CAMPUS),NE,1870 SOUTH 75TH STREET,4023615755,0,68124,55,52,4023615777,Y,,,0,0,,0,,,,0,3,0,41.24105,-96.028657
'530032',1,1,EVANSTON,EVANSTON REGIONAL HOSPITAL,WY,190 ARROWHEAD DR,3077893636,0,82930,41,42,3077898187,Y,,,3,0,,0,,,,1,1,0,41.242215,-110.991338
'393036',5,1,WILKES BARRE TOWNSHI,JOHN HEINZ INSTITUTE OF REHABILITATION,PA,150 MUNDY STREET,5708263800,0,18702,79,67,5708269108,Y,,,0,0,,0,,,,1,2,0,41.244354,-75.854505
'284009',4,1,OMAHA,DOUGLAS COUNTY HEALTH CENTER,NE,4102 WOOLWORTH AVE,4024447676,0,68105,55,30,4029968171,Y,,,0,0,,0,,,,0,2,0,41.245146,-95.974705
'390045',1,1,WILLIAMSPORT,WILLIAMSPORT REGIONAL MEDICAL CENTER,PA,700 HIGH STREET,5703211000,0,17701,81,238,5703213719,Y,,,1,0,,0,,,,1,1,0,41.245467,-77.014371
'150133',1,1,WARSAW,KOSCIUSKO COMMUNITY HOSPITAL,IN,2101 E DUBOIS DR,5742673200,0,46580,85,72,5743727692,Y,,,3,0,,0,,,,1,1,0,41.246449,-85.825938
'281332',11,1,DAVID CITY,BUTLER COUNTY HEALTH CARE CENTER,NE,372 SOUTH 9TH ST,4023671200,0,68632,23,20,8552973221,Y,,,1,0,,0,,,,1,3,0,41.246828,-97.122944
'363026',5,1,WARREN,HILLSIDE REHABILITATION HOSPITAL,OH,8747 SQUIRES LANE NE,3308413700,0,44484,155,120,3308845735,Y,,,0,0,,0,,,,0,1,0,41.249281,-80.73253
'392025',2,1,WILKES-BARRE,PAM SPECIALTY  HOSPITAL OF WILKES-BARRE,PA,275 NORTH RIVER ST,5702083310,0,18702,79,67,5702080317,Y,,,0,0,,0,,,,0,1,0,41.252973,-75.875516
'330205',1,1,WARWICK,ST ANTHONY COMMUNITY HOSPITAL,NY,15 - 19  MAPLE AVENUE,8459862276,0,10990,71,60,,Y,,,3,0,,0,,,,1,1,0,41.25648,-74.35988
'280131',1,1,OMAHA,MIDWEST SURGICAL HOSPITAL LLC,NE,7915 FARNAM DRIVE,4023991900,0,68114,55,19,4023991999,Y,,,0,0,,0,,,,1,2,0,41.257832,-96.035968
'280133',1,1,OMAHA,"NEBRASKA SPINE HOSPITAL, LLC",NE,"P O BOX 34400, 6901 NORTH 72ND ST, STE 20300",4025723000,0,68122,55,34,4025722657,Y,,,0,0,,0,,,,0,2,0,41.257979,-96.023899
'070038',1,1,BRANFORD,"CONNECTICUT HOSPICE INC,THE",CT,100 DOUBLE BEACH ROAD,2033157500,0,6405,9,52,,Y,,,0,0,,0,,,,0,1,0,41.258151,-72.834097
'280040',1,1,OMAHA,METHODIST HOSPITAL,NE,8303 DODGE ST,4023544000,0,68114,55,430,4023548735,Y,,,1,0,,0,,,,0,1,0,41.259605,-96.041409
'283301',6,1,OMAHA,CHILDREN'S HOSPITAL & MEDICAL CENTER,NE,8200 DODGE ST,4029555400,0,68114,55,134,4029554100,Y,,,1,0,,0,,,,1,1,0,41.259755,-96.040019
'289806',20,1,OMAHA,CHILDREN'S HOSPITAL & MEDICAL CENTER  TRANSPLANT,NE,8200 DODGE STREET,4029554374,0,68114,55,0,,Y,,,,,,,,,,,,,41.259755,-96.040019
'282003',2,1,OMAHA,MADONNA REHABILITATION SPECIALTY HOSPITAL OMAHA,NE,17500 BURKE STREET,4024013000,0,68118,55,32,4024015118,Y,,,0,0,,0,,,,0,3,0,41.260208,-96.226041
'394048',4,1,WILLIAMSPORT,DIVINE PROVIDENCE HOSPITAL,PA,1100 GRAMPIAN BOULEVARD,5703268000,0,17701,81,31,5703207979,Y,,,0,0,,0,,,,0,1,0,41.260595,-76.985169
'362007',2,1,GREEN SPRINGS,ELMWOOD HEALTHCARE CENTER AT THE SPRINGS,OH,401 NORTH BROADWAY STREET,4196392626,0,44836,147,36,4196396225,Y,,,0,0,,0,,,,0,2,0,41.261297,-83.051991
'534001',4,1,EVANSTON,WYOMING STATE HOSPITAL,WY,831 HWY 150 SOUTH,3077893464,0,82931,41,183,3077895277,Y,,,0,0,,0,,,,0,1,0,41.261814,-110.950447
'334002',4,1,KATONAH,FOUR WINDS,NY,800 CROSS RIVER RD,9147638151,0,10536,119,175,,Y,,,0,0,,0,,,,0,1,0,41.263937,-73.611165
'283300',6,1,OMAHA,BOYS TOWN NATIONAL RESEARCH HOSPITAL,NE,555 NORTH 30TH ST,4024986362,0,68131,55,66,4024986357,Y,,,0,0,,0,,,,1,2,0,41.26479,-95.95661
'280030',1,1,OMAHA,CHI HLTH CREIGHTON UNIVERSITY MED CTR-BERGAN MERCY,NE,601 NORTH 30TH ST,4024494000,0,68131,55,334,4024495020,Y,,,3,0,,0,,,,3,1,1,41.265845,-95.95661
'394039',4,1,KINGSTON,FIRST HOSPITAL OF WYOMING VALLEY,PA,562 WYOMING AVENUE,5705523900,0,18704,79,149,,Y,,,0,0,,0,,,,0,3,0,41.269138,-75.889058
'160047',1,1,COUNCIL BLUFFS,METHODIST JENNIE EDMUNDSON,IA,933 EAST PIERCE STREET,7123966000,0,51503,155,236,7123966288,Y,,,1,1,,0,,,,1,1,0,41.269523,-95.834961
'360270',1,1,DEFIANCE,MERCY HOSPITAL OF DEFIANCE,OH,1404 EAST SECOND STREET,4197828444,0,43512,39,23,4197853998,Y,,,2,0,,0,,,,0,3,0,41.282826,-84.340565
'220177',1,1,NANTUCKET,NANTUCKET COTTAGE HOSPITAL,MA,57 PROSPECT STREET,5082281200,0,2554,19,19,,Y,,,1,0,,0,,,,1,1,0,41.28346,-70.09946
'360107',1,1,BELLEVUE,BELLEVUE HOSPITAL,OH,1400 WEST MAIN STREET,4194834040,0,44811,143,70,4194839718,Y,,,1,0,,0,,,,1,1,0,41.284093,-82.879374
'281335',11,1,CALLAWAY,CALLAWAY DISTRICT HOSPITAL,NE,"P O BOX 100, 211 E KIMBALL ST",3088362228,0,68825,41,12,3088362733,Y,,,1,0,,0,,,,0,3,0,41.290833,-99.922604
'330267',1,1,CORTLANDT MANOR,NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL,NY,1980 CROMPOND ROAD,9147343611,0,10567,119,128,,Y,,,3,0,,0,,,,1,1,0,41.291774,-73.895626
'361301',11,1,HICKSVILLE,COMMUNITY MEMORIAL HOSPITAL,OH,208 N COLUMBUS ST,4195426692,0,43526,39,25,4195426902,Y,,,3,0,,0,,,,1,2,0,41.29311,-84.7619
'361306',11,1,OBERLIN,MERCY ALLEN HOSPITAL,OH,200 WEST LORAIN STREET,4407751211,0,44074,93,25,4407759147,Y,,,1,1,,0,,,,1,1,0,41.294227,-82.224744
'161379',11,1,OSKALOOSA,MAHASKA  HEALTH PARTNERSHIP,IA,1229 C AVENUE EAST,6416723100,0,52577,123,33,6416723339,Y,,,1,1,,0,,,,1,1,1,41.298628,-92.63059
'361328',11,1,DEFIANCE,DEFIANCE REGIONAL MEDICAL CENTER,OH,1200 RALSTON AVENUE,4197836955,0,43512,39,35,4197836904,Y,,,1,1,,0,,,,1,3,0,41.299214,-84.37319
'070022',1,1,NEW HAVEN,YALE-NEW HAVEN HOSPITAL,CT,20 YORK ST,2036884242,0,6504,9,874,,Y,,,1,1,,1,,,,1,1,1,41.30429,-72.934723
'079801',20,1,NEW HAVEN,YALE-NEW HAVEN HOSPITAL -  TRANSPLANT CENTER,CT,20 YORK STREET,2037852611,0,6504,9,0,,Y,,,,,,,,,,,,,41.30429,-72.934723
